date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:26:18	243539/243539	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20May%202025%2002:40:29%20GMT	https://samridhini.com/cdn/shop/files/IMG_F65E822E333F-1.jpg?v=1746529386&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/IMG_F65E822E333F-104aa.jpg	(from https://samridhini.com/)
20:26:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:18%20GMT	http://samridhini.com/cdn/shop/files/IMG_3645.jpg?v=1740306573&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/IMG_364555d6.jpg	(from https://samridhini.com/)
20:26:21	268758/268758	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:eff18cdef41ada3fc124a00e3f66469d%22	https://samridhini.com/products/red-gold-premium-pattu-saree-a-symbol-of-tradition-and-elegance	C:/My%20Web%20Sites/botique/samridhini.com/products/red-gold-premium-pattu-saree-a-symbol-of-tradition-and-elegance.html	(from https://samridhini.com/)
20:26:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:21%20GMT	http://samridhini.com/cdn/shop/files/IMG_3646.jpg?v=1740306573&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/IMG_364655d6.jpg	(from https://samridhini.com/)
20:26:22	180175/180175	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:56:21%20GMT	https://samridhini.com/cdn/shop/files/IMG_3645.jpg?v=1740306573&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/IMG_364555d6.jpg	(from https://samridhini.com/)
20:26:24	233555/233555	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:56:23%20GMT	https://samridhini.com/cdn/shop/files/IMG_3646.jpg?v=1740306573&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/IMG_364655d6.jpg	(from https://samridhini.com/)
20:26:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:24%20GMT	http://samridhini.com/cdn/shop/files/keerthi5166.jpg?v=1736968311&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi51666f55.jpg	(from https://samridhini.com/)
20:26:26	263346/263346	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:2964287e4c06f0dbddf859f93e2e2606%22	https://samridhini.com/products/7	C:/My%20Web%20Sites/botique/samridhini.com/products/7.html	(from https://samridhini.com/)
20:26:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:26%20GMT	http://samridhini.com/cdn/shop/files/keerthi5151.jpg?v=1736968311&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi51516f55.jpg	(from https://samridhini.com/)
20:26:27	236283/236283	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:56:26%20GMT	https://samridhini.com/cdn/shop/files/keerthi5166.jpg?v=1736968311&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi51666f55.jpg	(from https://samridhini.com/)
20:26:28	254836/254836	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2011:26:06%20GMT	https://samridhini.com/cdn/shop/files/keerthi5151.jpg?v=1736968311&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi51516f55.jpg	(from https://samridhini.com/)
20:26:28	285566/285566	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:ae27ea06e73c3834a61aa2a7041a3594%22	https://samridhini.com/products/4	C:/My%20Web%20Sites/botique/samridhini.com/products/4.html	(from https://samridhini.com/)
20:26:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:28%20GMT	http://samridhini.com/cdn/shop/files/keerthi4943.jpg?v=1736963877&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi4943f902.jpg	(from https://samridhini.com/)
20:26:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:30%20GMT	http://samridhini.com/cdn/shop/files/keerthi4946.jpg?v=1736963877&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi4946f902.jpg	(from https://samridhini.com/)
20:26:31	247049/247049	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:56:30%20GMT	https://samridhini.com/cdn/shop/files/keerthi4943.jpg?v=1736963877&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi4943f902.jpg	(from https://samridhini.com/)
20:26:33	255253/255253	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:56:32%20GMT	https://samridhini.com/cdn/shop/files/keerthi4946.jpg?v=1736963877&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi4946f902.jpg	(from https://samridhini.com/)
20:26:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:33%20GMT	http://samridhini.com/cdn/shop/files/2_b05cce45-6023-4ccd-b16b-3d4d9560df83.jpg?v=1732992279&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/2_b05cce45-6023-4ccd-b16b-3d4d9560df83de53.jpg	(from https://samridhini.com/)
20:26:36	285641/285641	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:84385268429eae1003578405ad552457%22	https://samridhini.com/products/traditional-kanjivaram-silk-saree-with-kalamkari-pattern-and-contrast-border	C:/My%20Web%20Sites/botique/samridhini.com/products/traditional-kanjivaram-silk-saree-with-kalamkari-pattern-and-contrast-border.html	(from https://samridhini.com/)
20:26:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:36%20GMT	http://samridhini.com/cdn/shop/files/7.jpg?v=1732992689&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/78400.jpg	(from https://samridhini.com/)
20:26:36	349087/349087	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Jun%202025%2006:21:55%20GMT	https://samridhini.com/cdn/shop/files/2_b05cce45-6023-4ccd-b16b-3d4d9560df83.jpg?v=1732992279&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/2_b05cce45-6023-4ccd-b16b-3d4d9560df83de53.jpg	(from https://samridhini.com/)
20:26:37	373624/373624	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Jun%202025%2002:51:48%20GMT	https://samridhini.com/cdn/shop/files/7.jpg?v=1732992689&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/78400.jpg	(from https://samridhini.com/)
20:26:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:37%20GMT	http://samridhini.com/cdn/shop/files/wef.jpg?v=1731880345&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/wefc11d.jpg	(from https://samridhini.com/)
20:26:39	271221/271221	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:27bf787f7e6bc80bf18a2b7237d0664d%22	https://samridhini.com/products/chic-pink-and-white-striped-georgette-saree-with-floral-embroidered-border	C:/My%20Web%20Sites/botique/samridhini.com/products/chic-pink-and-white-striped-georgette-saree-with-floral-embroidered-border.html	(from https://samridhini.com/)
20:26:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:40%20GMT	http://samridhini.com/cdn/shop/files/ds.jpg?v=1731880345&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/dsc11d.jpg	(from https://samridhini.com/)
20:26:41	255319/255319	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:56:40%20GMT	https://samridhini.com/cdn/shop/files/wef.jpg?v=1731880345&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/wefc11d.jpg	(from https://samridhini.com/)
20:26:44	260259/260259	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:ca6462fe6066266d04691f11b9bc684e%22	https://samridhini.com/products/elegant-teal-blue-banarasi-silk-saree-with-magenta-border-and-golden-zari-work	C:/My%20Web%20Sites/botique/samridhini.com/products/elegant-teal-blue-banarasi-silk-saree-with-magenta-border-and-golden-zari-work.html	(from https://samridhini.com/)
20:26:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:44%20GMT	http://samridhini.com/cdn/shop/files/2.jpg?v=1731877099&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/2688c.jpg	(from https://samridhini.com/)
20:26:45	278833/278833	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:56:43%20GMT	https://samridhini.com/cdn/shop/files/ds.jpg?v=1731880345&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/dsc11d.jpg	(from https://samridhini.com/)
20:26:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:46%20GMT	http://samridhini.com/cdn/shop/files/1.jpg?v=1731877663&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/1d85c.jpg	(from https://samridhini.com/)
20:26:46	481947/481947	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jun%202025%2010:12:48%20GMT	https://samridhini.com/cdn/shop/files/2.jpg?v=1731877099&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/2688c.jpg	(from https://samridhini.com/)
20:26:49	413917/413917	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:56:48%20GMT	https://samridhini.com/cdn/shop/files/1.jpg?v=1731877663&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/1d85c.jpg	(from https://samridhini.com/)
20:26:49	367428/367428	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:db3ff0f9313b4863b1ff509479dc4421%22	https://samridhini.com/collections/keerthis-favourite	C:/My%20Web%20Sites/botique/samridhini.com/collections/keerthis-favourite.html	(from https://samridhini.com/)
20:26:50	284764/284764	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:c4fdea743fa1debd7929f441183959ec%22	https://samridhini.com/products/8	C:/My%20Web%20Sites/botique/samridhini.com/products/8.html	(from https://samridhini.com/)
20:26:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:50%20GMT	http://samridhini.com/cdn/shop/files/keerthi5230.jpg?v=1736968335&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi52308a18.jpg	(from https://samridhini.com/)
20:26:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:52%20GMT	http://samridhini.com/cdn/shop/files/keerthi5235.jpg?v=1736968335&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi52358a18.jpg	(from https://samridhini.com/)
20:26:52	241878/241878	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jun%202025%2011:58:38%20GMT	https://samridhini.com/cdn/shop/files/keerthi5230.jpg?v=1736968335&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi52308a18.jpg	(from https://samridhini.com/)
20:26:53	201733/201733	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:56:53%20GMT	https://samridhini.com/cdn/shop/files/keerthi5235.jpg?v=1736968335&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi52358a18.jpg	(from https://samridhini.com/)
20:26:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:53%20GMT	http://samridhini.com/cdn/shop/files/657FBB76-9E30-45AA-BFC1-7E2860A01A24_1a9c23ef-aa88-4b78-b88e-3d27a7841e08.png?v=1737794020&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/657FBB76-9E30-45AA-BFC1-7E2860A01A24_1a9c23ef-aa88-4b78-b88e-3d27a7841e08284f.png	(from https://samridhini.com/)
20:26:56	290049/290049	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:dad192b7ab3042c5e47fbcddb0d58d46%22	https://samridhini.com/products/charming-lilac-hand-embroidered-kurti-with-tie-dye-dupatta	C:/My%20Web%20Sites/botique/samridhini.com/products/charming-lilac-hand-embroidered-kurti-with-tie-dye-dupatta.html	(from https://samridhini.com/)
20:26:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:57%20GMT	http://samridhini.com/cdn/shop/files/EE2AC6D3-FC3B-4517-8CFE-EFACC6679647_21172a69-5e08-4782-a6d5-71dfc53e55bb.png?v=1737794020&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/EE2AC6D3-FC3B-4517-8CFE-EFACC6679647_21172a69-5e08-4782-a6d5-71dfc53e55bb284f.png	(from https://samridhini.com/)
20:26:58	1105719/1105719	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jun%202025%2014:56:56%20GMT	https://samridhini.com/cdn/shop/files/657FBB76-9E30-45AA-BFC1-7E2860A01A24_1a9c23ef-aa88-4b78-b88e-3d27a7841e08.png?v=1737794020&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/657FBB76-9E30-45AA-BFC1-7E2860A01A24_1a9c23ef-aa88-4b78-b88e-3d27a7841e08284f.png	(from https://samridhini.com/)
20:26:58	1982339/1982339	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jun%202025%2002:18:06%20GMT	https://samridhini.com/cdn/shop/files/EE2AC6D3-FC3B-4517-8CFE-EFACC6679647_21172a69-5e08-4782-a6d5-71dfc53e55bb.png?v=1737794020&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/EE2AC6D3-FC3B-4517-8CFE-EFACC6679647_21172a69-5e08-4782-a6d5-71dfc53e55bb284f.png	(from https://samridhini.com/)
20:26:59	293616/293616	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:c39252c6846e432eb56e6a20213c89db%22	https://samridhini.com/products/4-1	C:/My%20Web%20Sites/botique/samridhini.com/products/4-1.html	(from https://samridhini.com/)
20:26:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:56:59%20GMT	http://samridhini.com/cdn/shop/files/keerthi5001.jpg?v=1736968219&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi50012ca7.jpg	(from https://samridhini.com/)
20:27:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:00%20GMT	http://samridhini.com/cdn/shop/files/keerthi5010.jpg?v=1736968219&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi50102ca7.jpg	(from https://samridhini.com/)
20:27:00	202482/202482	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jun%202025%2011:21:57%20GMT	https://samridhini.com/cdn/shop/files/keerthi5001.jpg?v=1736968219&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi50012ca7.jpg	(from https://samridhini.com/)
20:27:01	201777/201777	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Jun%202025%2012:39:04%20GMT	https://samridhini.com/cdn/shop/files/keerthi5010.jpg?v=1736968219&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi50102ca7.jpg	(from https://samridhini.com/)
20:27:02	304996/304996	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:fdf5d5481c6892e8034864b81aa3245c%22	https://samridhini.com/products/elegant-navy-blue-embroidered-kurti-with-golden-detailing	C:/My%20Web%20Sites/botique/samridhini.com/products/elegant-navy-blue-embroidered-kurti-with-golden-detailing.html	(from https://samridhini.com/)
20:27:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:02%20GMT	http://samridhini.com/cdn/shop/files/keerthi4810.jpg?v=1736708948&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi4810c53f.jpg	(from https://samridhini.com/)
20:27:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:04%20GMT	http://samridhini.com/cdn/shop/files/keerthi4803.jpg?v=1736708948&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi4803c53f.jpg	(from https://samridhini.com/)
20:27:04	237880/237880	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:57:03%20GMT	https://samridhini.com/cdn/shop/files/keerthi4810.jpg?v=1736708948&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi4810c53f.jpg	(from https://samridhini.com/)
20:27:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:05%20GMT	http://samridhini.com/cdn/shop/files/keerthi4855.jpg?v=1736963793&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi485578fc.jpg	(from https://samridhini.com/)
20:27:07	269011/269011	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e6d6196043ac05d1366fa28dacb444a6%22	https://samridhini.com/products/2	C:/My%20Web%20Sites/botique/samridhini.com/products/2.html	(from https://samridhini.com/)
20:27:07	233519/233519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jun%202025%2022:55:46%20GMT	https://samridhini.com/cdn/shop/files/keerthi4803.jpg?v=1736708948&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi4803c53f.jpg	(from https://samridhini.com/)
20:27:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:08%20GMT	http://samridhini.com/cdn/shop/files/keerthi4863.jpg?v=1736963793&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi486378fc.jpg	(from https://samridhini.com/)
20:27:09	201976/201976	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:57:08%20GMT	https://samridhini.com/cdn/shop/files/keerthi4855.jpg?v=1736963793&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi485578fc.jpg	(from https://samridhini.com/)
20:27:11	316251/316251	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e70558d1e75b9752cc0f835f77d1b395%22	https://samridhini.com/products/10	C:/My%20Web%20Sites/botique/samridhini.com/products/10.html	(from https://samridhini.com/)
20:27:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:11%20GMT	http://samridhini.com/cdn/shop/files/keerthi5313.jpg?v=1736968408&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi5313ed7f.jpg	(from https://samridhini.com/)
20:27:11	201387/201387	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:57:09%20GMT	https://samridhini.com/cdn/shop/files/keerthi4863.jpg?v=1736963793&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi486378fc.jpg	(from https://samridhini.com/)
20:27:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:12%20GMT	http://samridhini.com/cdn/shop/files/keerthi5322.jpg?v=1736968407&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi5322a835.jpg	(from https://samridhini.com/)
20:27:13	202585/202585	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:57:11%20GMT	https://samridhini.com/cdn/shop/files/keerthi5313.jpg?v=1736968408&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi5313ed7f.jpg	(from https://samridhini.com/)
20:27:14	198467/198467	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jun%202025%2015:27:58%20GMT	https://samridhini.com/cdn/shop/files/keerthi5322.jpg?v=1736968407&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi5322a835.jpg	(from https://samridhini.com/)
20:27:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:14%20GMT	http://samridhini.com/cdn/shop/files/keerthi5106.jpg?v=1736968274&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi51063f83.jpg	(from https://samridhini.com/)
20:27:16	286095/286095	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:7bd47699ccdef0c2808f09d51d4eaa58%22	https://samridhini.com/products/6	C:/My%20Web%20Sites/botique/samridhini.com/products/6.html	(from https://samridhini.com/)
20:27:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:16%20GMT	http://samridhini.com/cdn/shop/files/keerthi5140.jpg?v=1737142124&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi5140facd.jpg	(from https://samridhini.com/)
20:27:17	218694/218694	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:57:16%20GMT	https://samridhini.com/cdn/shop/files/keerthi5106.jpg?v=1736968274&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi51063f83.jpg	(from https://samridhini.com/)
20:27:18	232255/232255	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:57:17%20GMT	https://samridhini.com/cdn/shop/files/keerthi5140.jpg?v=1737142124&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi5140facd.jpg	(from https://samridhini.com/)
20:27:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:18%20GMT	http://samridhini.com/cdn/shop/files/keerthi5265.jpg?v=1736968366&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi5265a7e5.jpg	(from https://samridhini.com/)
20:27:21	268228/268228	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:ca2d5bc649278cecf9ab0ac70208cf1b%22	https://samridhini.com/products/9	C:/My%20Web%20Sites/botique/samridhini.com/products/9.html	(from https://samridhini.com/)
20:27:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:21%20GMT	http://samridhini.com/cdn/shop/files/keerthi5281.jpg?v=1736968366&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi5281a7e5.jpg	(from https://samridhini.com/)
20:27:22	200833/200833	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:57:21%20GMT	https://samridhini.com/cdn/shop/files/keerthi5265.jpg?v=1736968366&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi5265a7e5.jpg	(from https://samridhini.com/)
20:27:23	201571/201571	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Jun%202025%2010:19:09%20GMT	https://samridhini.com/cdn/shop/files/keerthi5281.jpg?v=1736968366&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/keerthi5281a7e5.jpg	(from https://samridhini.com/)
20:27:24	255675/255675	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:65831bf0245a82f3e1be874cf2adae8c%22	https://samridhini.com/products/light-pink-saree	C:/My%20Web%20Sites/botique/samridhini.com/products/light-pink-saree.html	(from https://samridhini.com/)
20:27:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:24%20GMT	http://samridhini.com/cdn/shop/files/DSC08327.jpg?v=1736979252&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/DSC083273473.jpg	(from https://samridhini.com/)
20:27:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:26%20GMT	http://samridhini.com/cdn/shop/files/DSC08321.jpg?v=1736979252&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/DSC083213473.jpg	(from https://samridhini.com/)
20:27:26	295678/295678	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jun%202025%2010:42:57%20GMT	https://samridhini.com/cdn/shop/files/DSC08327.jpg?v=1736979252&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/DSC083273473.jpg	(from https://samridhini.com/)
20:27:27	200079/200079	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jun%202025%2014:57:26%20GMT	https://samridhini.com/cdn/shop/files/DSC08321.jpg?v=1736979252&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/DSC083213473.jpg	(from https://samridhini.com/)
20:27:27	255524/255524	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6233f5394974ee049cae0921ed7d418d%22	https://samridhini.com/products/saree-diwali	C:/My%20Web%20Sites/botique/samridhini.com/products/saree-diwali.html	(from https://samridhini.com/)
20:27:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:27%20GMT	http://samridhini.com/cdn/shop/files/F2E7C5C6-B33D-419F-AAD8-34F72CA4348B.png?v=1737797305&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/F2E7C5C6-B33D-419F-AAD8-34F72CA4348Be098.png	(from https://samridhini.com/)
20:27:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:29%20GMT	http://samridhini.com/cdn/shop/files/DSC08053.jpg?v=1737797305&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/DSC08053e098.jpg	(from https://samridhini.com/)
20:27:29	2158370/2158370	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jun%202025%2014:27:59%20GMT	https://samridhini.com/cdn/shop/files/F2E7C5C6-B33D-419F-AAD8-34F72CA4348B.png?v=1737797305&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/F2E7C5C6-B33D-419F-AAD8-34F72CA4348Be098.png	(from https://samridhini.com/)
20:27:30	198812/198812	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jun%202025%2011:22:35%20GMT	https://samridhini.com/cdn/shop/files/DSC08053.jpg?v=1737797305&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/DSC08053e098.jpg	(from https://samridhini.com/)
20:27:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Jun%202025%2014:57:30%20GMT	http://samridhini.com/cdn/shop/files/IMG_0683.jpg?v=1738806560&width=1100	C:/My%20Web%20Sites/botique/samridhini.com/cdn/shop/files/IMG_06830b04.jpg	(from https://samridhini.com/)
20:27:32	264934/264934	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:f757a546a60e09faae1c80de6547233e%22	https://samridhini.com/products/royal-lavender-tissue-saree-with-intricate-zari-work	C:/My%20Web%20Sites/botique/samridhini.com/products/royal-lavender-tissue-saree-with-intricate-zari-work.html	(from https://samridhini.com/)
